meli_seller_id,skus_with_orders
219874557,1
219910854,1
219930478,6
219932576,4
219938429,1
219958841,1
219959089,1
219959935,1
220036228,1
220046183,1
220055843,2
220070127,7
220078737,1
220086085,2
220090890,1
220131218,1
220164073,1
220199853,3
220209358,2
220212891,1
220227552,55
220270334,14
220272036,59
220277742,1
220292713,7
220311633,1
220329661,5
220347408,1
220348776,1
220356097,1
220361535,3
220366482,203
220371961,1
220374636,1
220378856,14
220389275,13
220415743,11
220438267,2
220476605,7
220496355,1
220500522,5
220504657,12
220510611,2
220525009,2
220528280,190
220533722,1
220538860,4
220546424,4
220567892,15
220576060,2
220576251,5
220591111,97
220645080,2
220648821,2
220653914,196
220660826,1
220661684,1
220665852,39
220701665,23
220764275,1
220817524,1
220834299,1
220838701,1
220841579,1
220846392,1
220863606,12
220875878,5
220912687,1
220920785,1
220934447,99
220950506,154
220966012,43
220991582,7
221019158,11
221029468,62
221042997,5
221054330,1
221060721,44
221065441,1
221123030,101
221199346,4
221209657,1
221223948,21
221240739,14
221241073,1
221293555,2
221306012,30
221344073,1
221354774,3
221359020,16
221445749,5
221470337,5
221562242,1
221569449,1
221585631,1
221587565,1
221613985,34
221631325,1
221637139,225
221642636,8
221662080,3
221676562,3
221679779,1
221695711,147
221704664,1
221719505,1
221728050,19
221738678,1
221759016,91
221761450,2
221766354,1
221775357,1
221777686,1
221802525,2
221809130,1
221810147,1
221840257,16
221852099,2
221860278,1
221875933,1
221888688,6
221906968,50
221990680,2
222118134,1
222142192,1
222183497,5
222288530,1
222324108,247
222333478,95
222348947,1
222365562,7
222370960,23
222394994,50
222404466,1
222439667,2
222471865,1
222485964,10
222498721,2
222504673,18
222511237,14
222519019,170
222540447,1
222573790,222
222574974,3
222625585,2
222637084,5
222661634,6
222680752,1
222686351,1
222687231,14
222692051,201
222709246,8
222713419,20
222717640,2
222743771,1
222765410,1
222798285,1
222805788,20
222826512,1
222858526,1
222872136,1
222885940,1
222891629,1
222894896,221
222909805,8
222920774,43
222926133,1
222936089,1
222952488,1
222953576,493
222953822,2
222967340,1
223000665,3
223008483,4
223010098,29
223010359,2
223026604,1
223036432,7
223040427,2
223041954,43
223048729,1
223061262,716
223093035,2
223096716,95
223102355,4
223121068,1
223123376,1
223123788,2
223165649,4
223176972,1
223178405,1
223229610,1
223248690,10
223256797,91
223257282,4
223272483,42
223282661,32
223309688,3
223330098,1
223340527,1
223363623,120
223373840,3
223376075,66
223391459,73
223408993,1
223412374,1
223413936,6
223441447,3
223470165,7
223484020,1
223489751,1
223499087,1
223516407,5
223518030,1
223533531,1
223537004,2
223545584,33
223548062,2
223582359,1
223589178,1
223601537,1
223609962,2
223627040,3
223706266,81
223738200,1
223757756,1
223775956,4
223776947,2
223788931,4
223886335,1
224056025,6
224085660,6
224101077,3
224103392,5
224152059,85
224194935,2
224249581,6
224266553,5
224267476,53
224285925,1
224305440,21
224381827,3
224385489,2
224414658,132
224445737,4
224519364,3
224527677,553
224528604,1
224533070,2
224576869,32
224581650,1
224585434,9
224599762,7
224612855,1
224664170,2
224665430,978
224692956,1
224706886,73
224710206,2
224840654,1
224869449,52
224895916,1
224898007,2
224905936,1
224910741,1
224913854,168
224915325,1
224960157,21
224970036,1
224974857,1
224985431,115
225024072,159
225029653,1
225059436,12
225060346,3
225080715,1
225088812,65
225089563,1
225106045,2
225106867,2
225113993,25
225126657,33
225128466,1
225144493,1
225191249,1
225221729,1
225244861,1
225277467,2
225277772,12
225326397,62
225331676,6
225377496,84
225382732,2
225387665,5
225389967,1
225417038,1
225426596,2
225435419,10
225477734,1
225496779,7
225502883,2
225507692,1
225515236,13
225528422,10
225528856,167
225563621,1
225566096,2
225577067,1
225577192,1
225585075,68
225621153,3
225627739,259
225631081,1
225641687,2
225645025,28
225648555,2
225654795,1
225672418,12
225673633,4
225674602,2
225684618,1
225684743,4
225694051,2
225695015,203
225706239,11
225706799,1
225708904,256
225717592,1
225733127,33
225738305,2
225742236,1
225754552,33
225757647,1
225774102,1
225781571,402
225800078,4
225802188,12
225820621,56
225822654,3
225870666,2
225873930,1
225910184,2
225914713,3
225923157,46
225946847,2
225986043,4
225998282,2
226020974,20
226043921,1
226060922,7
226066273,4
226089284,691
226089731,1
226117907,4
226143224,15
226158194,1
226161921,23
226162621,1
226166991,3
226181300,1012
226182658,9
226243872,17
226261835,154
226266999,2
226297233,4
226307433,2
226316858,1
226323127,5
226324530,4
226366439,55
226369160,370
226413693,2
226414416,1
226444295,1
226454905,18
226456082,1
226458122,69
226531427,1
226533712,228
226538356,1
226546300,1
226573068,11
226583320,3
226584753,3
226595417,21
226616310,1
226625938,28
226625956,5
226628601,2
226639402,1
226651307,17
226655231,5
226655925,1
226674865,25
226677688,69
226692827,1
226708786,1
226710951,1
226714795,6
226718817,2
226774016,1
226778889,2
226817709,1
226828032,1
226839052,1
226855237,1
226861410,56
226876259,5
226878518,21
226897392,48
226919155,15
226970086,35
226976717,1
226982917,115
226994098,154
227002129,8
227026372,2
227039372,1
227045930,1
227078877,13
227099737,26
227109641,1
227120114,22
227134082,11
227141631,25
227163713,2
227176007,1
227186634,5
227205203,35
227210913,4
227213054,2
227224285,10
227261165,4
227274047,1
227287903,2
227291959,4
227333623,3
227396070,1
227410168,248
227419398,3
227440273,18
227447143,1
227461718,1
227477301,1
227531982,1
227542701,5
227559994,1
227578872,2
227590121,1
227602589,1
227612292,1
227615268,1
227656235,1
227662559,2
227662707,2
227662958,7
227673436,21
227685380,80
227686171,2
227686207,2
227688265,1
227693233,2
227734006,47
227752932,1283
227756893,1
227776851,1
227855378,6
227858618,1
227868625,2
227871149,1
227910846,22
227925922,7
227932143,1
227932152,9
227959745,1
227968600,1
227978596,1
228001515,1
228015147,2
228032562,1
228068362,4
228077545,4
228086161,1
228093145,27
228139427,1
228152286,1
228156253,22
228169022,1
228184764,113
228186026,5
228216623,2
228223928,2
228224383,1
228234738,1
228238811,9
228240844,571
228244997,68
228246406,1
228294754,1
228297434,1
228299286,12
228326252,1
228338369,2
228353272,45
228356437,4
228366337,2
228378368,1
228381761,2
228410955,7
228431879,2
228448482,17
228486855,1
228499283,1
228503841,1
228531557,1
228531702,84
228546960,29
228548166,103
228574554,1
228584314,282
228611416,4
228621032,7
228666008,41
228666619,59
228714619,3
228747492,1
228782961,2
228789330,2
228803642,1
228822173,1
228844856,9
228876211,1
228880622,1
228881126,3
228885583,3
228902147,2
228959919,1
228965441,1
228974102,4
228982806,119
229002931,9
229012149,882
229044372,1
229056639,1
229078230,149
229084361,3
229084666,54
229087142,20
229111048,1
229126127,33
229130749,2
229145775,5
229159842,40
229182032,1
229183779,3
229194557,1
229199775,1
229216965,2
229224255,1
229250149,1
229250348,4
229252591,3
229253747,2
229285185,71
229287365,2
229317991,11
229334090,1
229334275,28
229378842,207
229381363,71
229394261,3
229408391,2
229460823,1
229468234,15
229491959,1
229498892,1
229504901,3
229539429,3
229556998,3
229558051,1
229567049,5455
229568383,7
229568644,1
229581733,1
229588826,2
229596587,1
229621626,21
229623819,34
229676657,1
229685427,1
229690069,202
229691980,1
229695138,2
229704484,14
229719615,1
229720074,1
229737097,19
229780358,147
229793179,1
229796208,40
229819099,11
229820076,1
229833984,17
229843543,1
229898654,1
229902821,20
229908414,4
229940696,3
229980494,2
229986670,1
229995937,2
229996225,18
230006472,2
230006644,1
230014733,18
230052482,64
230066005,1
230068302,1
230078530,3
230173751,17
230174807,3
230202130,1
230203022,1
230212173,1
230218258,1
230243431,13
230245394,14
230260944,1
230265261,9
230282504,18
230296282,7
230339828,1
230369073,93
230374589,1
230420452,65
230430417,10
230434629,1
230441078,5
230444185,4
230482446,1
230503844,1
230510610,4
230537861,205
230541844,2
230576376,2
230582807,3
230591373,1
230593782,1
230616779,1
230631952,250
230635851,2
230646706,1
230660323,35
230672454,1
230697356,52
230735206,11
230748169,7
230766762,1
230805081,4
230825682,54
230870617,1
230890992,1
230898521,1050
230917844,2
230921485,13
230989993,346
230990189,157
231017468,129
231079563,1
231107031,146
231118730,1
231131834,62
231149322,1
231168496,2
231173358,2
231176647,4
231193309,18
231203596,82
231205113,1
231209134,1
231219387,140
231219521,10
231226928,12
231244776,1
231249599,871
231257436,6
231263134,1
231263961,2
231272411,546
231288872,19
231296179,13
231300821,4
231315096,2
231334829,8
231378848,1
231413996,2
231445806,413
231465288,2
231481808,2
231518917,2
231541952,1
231575246,1
231606243,1
231610432,59
231614494,1
231617261,1
231618293,221
231631239,1
231646112,2
231659661,1
231685916,184
231697481,79
231707320,1
231718807,1
231728707,177
231782014,12
231806240,13
231810533,2
231871376,33
231883263,9
231896060,1
231897001,34
231931640,458
231958068,1
231960009,6
231979030,2
231982413,8
231994365,1
231997407,4
232008744,16
232021143,6
232031560,4
232064853,1
232104697,1
232158715,113
232176314,7
232180220,2
232201327,57
232203582,2
232229639,2
232235419,1
232237044,1
232249992,1
232254635,277
232274025,2
232338283,4
232343496,10
232343923,1
232345289,1
232381508,69
232381935,1
232388165,69
232392467,1
232397189,1
232403579,31
232405879,719
232406929,1
232420218,2
232453909,16
232460232,2
232472328,29
232484828,3
232502750,2
232505804,3
232528738,2
232539915,17
232549366,4
232555901,1
232564196,1
232602120,3
232617148,2
232620335,1
232628314,1
232638759,14
232644473,1
232645487,17
232649365,1
232661930,865
232682672,3
232708962,1
232729355,1
232732081,5
232733735,50
232772306,11
232774723,6
232822917,1
232825365,1
232843475,2
232844923,9
232854239,1
232876376,1
232915391,1
232917098,34
232992061,4
233001506,5
233013244,23
233027425,1
233097235,2
233097942,1
233118891,4
233186274,2
233187130,1
233221749,6
233224157,21
233250511,20
233272787,4
233293604,1
233294499,4
233306078,190
233313488,3
233327235,30
233338467,44
233363251,1
233401390,1
233417665,1
233420984,4
233433400,22
233477166,17
233479122,1
233492249,2
233498157,41
233507183,1
233510244,1
233529552,1
233537003,1
233554243,1
233558371,4
233575152,1
233585775,1
233595029,2
233657847,1
233658428,1
233670270,7
233671019,28
233675704,1
233684802,8
233685175,1
233714244,26
233718219,15
233747521,373
233748340,3
233751451,2
233758044,14
233774054,1
233779391,1
233786469,124
233790616,11
233804965,2
233816672,1
233819228,10
233822703,152
233828513,1
233836542,1
233858601,1
233861021,5
233864393,1
233866914,1
233902868,3
233943712,190
233945272,1
233968250,7
233972538,1
233977277,7
233978801,211
233980032,1
233981276,36
233982003,1
233983355,1
234008115,2
234010016,194
234014059,41
234017951,4
234022161,5
234034056,1
234059094,1
234059870,3
234078328,1
234081248,97
234133407,175
234199837,4
234208420,3
234228799,42
234247050,1
234260107,15
234264622,1
234301343,193
234355849,35
234357171,7
234358545,1
234371243,2
234398060,3
234445794,1
234467332,20
234473943,36
234474441,3
234495234,2
234505123,3
234505780,8
234513935,1
234546158,57
234563504,1
234575781,2
234577683,1
234580456,2
234586744,1
234613110,186
234624374,2
234625878,11
234669897,4
234672266,1
234706413,2
234706802,130
234727917,1
234760172,5
234760802,2
234765154,23
234818973,144
234880149,1
234881115,4
234885953,280
234900987,3
234901022,197
234926603,1
234931083,1
234945806,677
234952305,1
234967316,48
234969287,6
234985400,117
234991745,11
235001945,15
235006906,1
235020615,10
235039849,2
235049990,43
235058208,19
235120761,1
235138117,2
235166181,468
235187415,4
235196305,2
235248060,1
235264085,4
235267080,53
235296107,1
235321854,1
235336248,17
235336577,4
235343505,1
235345268,19
235365793,1
235369574,1
235397514,91
235449327,8
235464470,1
235466960,10
235472192,3
235473635,67
235480429,13
235507983,55
235514712,2
235556000,1
235560394,33
235561525,2
235592189,3
235593557,129
235597193,1
235626704,2
235629627,35
235635574,1
235648010,32
235674896,1
235677429,3
235699138,5
235709843,80
235752533,1
235754877,134
235793560,5
235808475,2
235850249,2
235857119,2
235887427,1
235893112,2
235905691,1
235970943,26
235978588,2
236005044,3
236012890,62
236034013,28
236036316,1
236044836,1
236059257,1
236080540,1
236087023,127
236113711,1
236132678,226
236143816,1
236178910,1
236182335,7
236185735,4
236187126,1
236194080,1
236212419,46
236228979,1
236259881,1
236261547,1
236261672,1
236289545,2
236289669,1
236292130,788
236293018,1
236302321,1
236350609,4
236355741,3
236364830,4
236386079,1
236393767,2
236440916,1
236478632,11
236504352,29
236510809,411
236511272,1
236514960,3
236537833,1
236563433,1
236580600,2
236589548,1
236638262,1
236641381,1
236642677,3
236680671,1
